contract,network,type,rating,total_ratings,website,google_url,name,phone_number,status
30678495,Master Ouro,Clinicas,4.1,15,http://www.clinicadermaclin.com.br/,https://maps.google.com/?cid=7267409416258841959,Dermaclin Clínica Dermatológica,(71) 3353-6051,OPERATIONAL
30678496,Master Ouro,Clinicas,5.0,7,http://www.endoclinicbarra.com.br/,https://maps.google.com/?cid=11196778799671637226,Endoclinic Barra,(21) 3497-1333,OPERATIONAL
30678497,Master Ouro,Clinicas,4.2,9,http://www.dreamcare.com.br/,https://maps.google.com/?cid=13978540659991862183,Dream Care Serviços Med Hosp,(21) 3139-4124,OPERATIONAL
30678499,Master Ouro,Clinicas,4.5,355,http://www.segmedic.com.br/,https://maps.google.com/?cid=14173039966518529893,SegMedic | Matriz,(21) 2666-5800,OPERATIONAL
30678501,Master Ouro,Clinicas,5.0,11,http://clinicadefisioterapiapereiradeandrade.blogspot.ie/,https://maps.google.com/?cid=2644057793377205323,Clinica de Fisioterapia Pereira de Andrade,(11) 3442-9741,OPERATIONAL
30678505,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=10739316647685918310,Neuro Cranio e Coluna,(11) 4304-0005,OPERATIONAL
30678511,Master Ouro,Clinicas,4.0,44,http://cetusoncologia.com.br/,https://maps.google.com/?cid=13826224503633910192,Cetus Oncologia - Unidade Betim,(31) 3595-5444,OPERATIONAL
30678512,Master Ouro,Clinicas,3.5,6,https://clinica-irene-e-elisa-schechtman.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=14735768014589391359,Clínica Irene e Elisa Schechtman,(21) 2205-9196,OPERATIONAL
30678513,Master Ouro,Clinicas,3.2,108,,https://maps.google.com/?cid=8895218735784068921,Fisiomed Caxias,(21) 98333-1504,OPERATIONAL
30678515,Master Ouro,Clinicas,5.0,2,http://www.fisioteravida.com.br/,https://maps.google.com/?cid=2641151329100913452,Centro Médico Fisioteravida,(82) 3338-4585,OPERATIONAL
30678516,Master Ouro,Clinicas,4.3,11,,https://maps.google.com/?cid=11009033649918659136,CENTRO OFTALMOLÓGICO DR YA-ERY,(21) 3885-0818,OPERATIONAL
30678519,Master Ouro,Clinicas,3.6,7,,https://maps.google.com/?cid=8743771380214485573,Clínica Saúde E Vida,(71) 3521-1160,OPERATIONAL
30678526,Master Ouro,Clinicas,3.1,145,http://www.totallcheck-up.com.br/,https://maps.google.com/?cid=6017834154700009044,Totall Check-Up,(11) 4798-6555,OPERATIONAL
30678529,Master Ouro,Clinicas,3.7,7,http://fisioacao.com.br/,https://maps.google.com/?cid=1341933744725456698,Clínica de Fisioterapia Fisio Ação,(19) 3836-4123,OPERATIONAL
30678530,Master Ouro,Clinicas,5.0,11,http://www.drummondermato.com/,https://maps.google.com/?cid=15270589313040116260,DrummonDermato - Dermatologia e Cirurgia Plástica,(21) 3326-0835,OPERATIONAL
30678531,Master Ouro,Clinicas,4.3,15,http://oncovidabahia.com.br/,https://maps.google.com/?cid=3447776996560287707,ONCOVIDA - CENTRO DE ONCOLOGIA DA BAHIA,(71) 3341-4175,OPERATIONAL
30678536,Master Ouro,Clinicas,4.3,3,,https://maps.google.com/?cid=1490852779613964586,Fisioclinic,(82) 3033-7708,OPERATIONAL
30678538,Master Ouro,Clinicas,4.6,46,,https://maps.google.com/?cid=229274978424577894,Clínica de Ginecologia - Obstetrícia - Reprodução Humana,(11) 4301-8116,OPERATIONAL
30678542,Master Ouro,Clinicas,3.7,3,http://www.clinicagastroes.com.br/,https://maps.google.com/?cid=11021022206716715226,Clinica Gastro,(27) 3061-4750,OPERATIONAL
30678544,Master Ouro,Clinicas,4.0,42,http://downtownoftalmocenter.com.br/,https://maps.google.com/?cid=11620800545927200018,Downtown Oftalmo Center,(21) 2494-6656,OPERATIONAL
30678546,Master Ouro,Clinicas,2.6,10,http://www.equilibriumfarmacia.com/,https://maps.google.com/?cid=12349905200020674104,Equilibrium Pharmacia,(21) 2569-6773,OPERATIONAL
30678547,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=18428576677524661639,Clínica Fisioterápica Nossa Senhora de Guadalupe,(22) 3822-2902,OPERATIONAL
30678550,Master Ouro,Clinicas,5.0,8,http://www.acewmedic.com.br/,https://maps.google.com/?cid=7841261107577433737,ACEW MEDIC,(11) 2738-5220,OPERATIONAL
30678551,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=3258927977760221311,Ita Eco Serv de Cardiologia Ltda,(22) 3824-4732,OPERATIONAL
30678556,Master Ouro,Clinicas,3.8,18,,https://maps.google.com/?cid=3426128805350931497,CEMEV - Centro de Medicina Especializada do Vale,(12) 3322-1301,CLOSED_PERMANENTLY
30678568,Master Ouro,Clinicas,2.6,86,https://clinicaprovida.negocio.site/,https://maps.google.com/?cid=3575203432774028956,Clínica Pró Vida,(22) 2736-9800,OPERATIONAL
30678572,Master Ouro,Clinicas,4.5,26,,https://maps.google.com/?cid=9734270462841834687,Studio Saúde,(16) 3636-8025,OPERATIONAL
30678574,Master Ouro,Clinicas,3.3,94,,https://maps.google.com/?cid=1276807267004874759,IOB Instituto de Oftalmologia Brazuna,(21) 3340-4651,OPERATIONAL
30678577,Master Ouro,Clinicas,3.5,8,http://evciti.com.br/,https://maps.google.com/?cid=13232691666738527431,Ev Citi,(11) 3051-2333,OPERATIONAL
30678582,Master Ouro,Clinicas,3.8,57,http://www.clinicadarmas.com.br/,https://maps.google.com/?cid=7582524296661142872,Clínica Darmas,(51) 3233-3003,OPERATIONAL
30678597,Master Ouro,Clinicas,4.9,242,http://www.clinicacad.com.br/,https://maps.google.com/?cid=9025303132070360077,CAD-Clínica do Aparelho Digestivo,(22) 2722-4054,OPERATIONAL
30678600,Master Ouro,Clinicas,4.0,48,http://drfabiogatti.com/,https://maps.google.com/?cid=11492980377166158863,CLINICA GATTI SERVS. MÉDICOS ESPECIALIZADOS,(11) 2464-9980,OPERATIONAL
30678605,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=107034047034853100,CIT - Centro Integrado de Tratamento,(22) 3831-1022,OPERATIONAL
30678617,Master Ouro,Clinicas,4.2,26,http://clinicavitta.com/,https://maps.google.com/?cid=9697485404057510254,Vitta,,OPERATIONAL
30678622,Master Ouro,Clinicas,5.0,1,http://www.jdr.com.br/,https://maps.google.com/?cid=6120160428882715839,JDR Comércio de Produtos Cirúrgicos,(71) 3353-8538,OPERATIONAL
30678623,Master Ouro,Clinicas,3.6,68,http://www.acceb.com.br/,https://maps.google.com/?cid=11080690339086172049,ACCEB,(91) 3205-9800,OPERATIONAL
30678624,Master Ouro,Clinicas,2.4,170,,https://maps.google.com/?cid=12159469368955328903,"Centro Médico ViValle: Consultas, Centro Médico, Multiclínica, Clínica Médica, São José dos Campos SP",(12) 3924-4900,OPERATIONAL
30678628,Master Ouro,Hospitais,4.5,60,http://icb.med.br/,https://maps.google.com/?cid=2073412896830093439,ICB Oftalmologia,(61) 3047-8100,OPERATIONAL
30678629,Master Ouro,Clinicas,4.7,12,,https://maps.google.com/?cid=16169336052061444987,Drº Alexandre O. Almeida,(11) 2294-4889,OPERATIONAL
30678633,Master Ouro,Clinicas,3.7,34,https://dermavisus.com.br/,https://maps.google.com/?cid=1781753871843641610,DermaVisus,(19) 3232-4033,OPERATIONAL
30678634,Master Ouro,Clinicas,4.4,70,https://wa.me/message/P5O5M6HO4FYEL1,https://maps.google.com/?cid=15157869192935841860,Skam Consultório Médico,(11) 4732-2454,OPERATIONAL
30678638,Master Ouro,Clinicas,3.0,8,,https://maps.google.com/?cid=12943209870547686555,Somar Vitta Centro de Reabilitação Ltda,(21) 2797-4504,OPERATIONAL
30678639,Master Ouro,Clinicas,4.9,13,http://www.clinicagonnelli.com.br/,https://maps.google.com/?cid=2750864695865175993,"CLÍNICA GONNELLI - Cardiologia, Clínica Médica e Odontologia",(11) 5579-7679,OPERATIONAL
30678641,Master Ouro,Clinicas,4.0,1,http://unimed.com.br/,https://maps.google.com/?cid=8752083082064507049,Hemomed,(27) 3325-0233,OPERATIONAL
30678644,Master Ouro,Clinicas,5.0,2,,https://maps.google.com/?cid=342103225597326481,Best Pharma,(91) 3222-1581,OPERATIONAL
30678647,Master Ouro,Clinicas,4.0,28,,https://maps.google.com/?cid=14847519860776563277,Centro de Otorrinolaringologia do Pará,(91) 3249-9977,OPERATIONAL
30678651,Master Ouro,Clinicas,3.6,97,http://www.cliniafagu.com.br/,https://maps.google.com/?cid=929650159133426148,Cliniafagu,(88) 2101-0020,OPERATIONAL
30678654,Master Ouro,Clinicas,4.3,31,https://www.grupooncoclinicas.com/oncoclinica-recife/,https://maps.google.com/?cid=8641509239282419911,Oncoclínicas Recife,(81) 3421-4747,OPERATIONAL
30678655,Master Ouro,Clinicas,4.7,13,http://www.tavaresmedicinaintegral.com.br/,https://maps.google.com/?cid=7706187472979378986,Tavares Medicina Integral,(71) 3033-9175,OPERATIONAL
30678656,Master Ouro,Diagnósticos,4.2,53,https://mastermedicalgroup.com.br/,https://maps.google.com/?cid=8421717783500043504,Clínica Master Medical Group,(21) 4020-8811,OPERATIONAL
30678670,Master Ouro,Clinicas,4.5,23,,https://maps.google.com/?cid=15385099314654641206,Reab-Sul Clínica de Reabilitação Física,(28) 3511-0605,OPERATIONAL
30678671,Master Ouro,Clinicas,4.8,5,http://asclinicadealergia.com.br/,https://maps.google.com/?cid=4291823313307247971,Ás Clínica de Alergia,(21) 2285-8079,OPERATIONAL
30678674,Master Ouro,Hospitais,3.8,73,https://www.facebook.com/pages/Instituto-de-Cirurgia-do-Lago/115114668570095,https://maps.google.com/?cid=2038557589147521106,Instituto de Cirurgia do Lago - ICL,(61) 3364-3300,OPERATIONAL
30678676,Master Ouro,Clinicas,5.0,2,https://nucleo4.webnode.com/,https://maps.google.com/?cid=16366056619672987918,Núcleo de Fisioterapia e Medicina,(31) 3771-4823,OPERATIONAL
30678678,Master Ouro,Clinicas,4.0,108,https://www.humanitassorocaba.com.br/,https://maps.google.com/?cid=446701270732949058,Clínica Médica Humanitas,(15) 3388-0334,OPERATIONAL
30678680,Master Ouro,Clinicas,3.4,155,http://www.clinicafeme.com.br/,https://maps.google.com/?cid=18009789864241849916,Centro Clínico FEME,(61) 3202-8818,OPERATIONAL
30678681,Master Ouro,Clinicas,3.8,17,,https://maps.google.com/?cid=12844557521457732702,MED NEURO,(21) 2281-2024,OPERATIONAL
30678693,Master Ouro,Clinicas,4.0,1,http://cdccardio.com.br/,https://maps.google.com/?cid=15268623984494554656,CDC - CENTRO DIAGNOSTICO CARDIOLOGICO MERIDIONAL LTDA,(27) 3246-2400,OPERATIONAL
30678699,Master Ouro,Clinicas,3.2,15,https://www.facebook.com/angratrauma/,https://maps.google.com/?cid=6788562904938041775,Angratrauma,(24) 3365-1725,OPERATIONAL
30678710,Master Ouro,Clinicas,4.0,64,,https://maps.google.com/?cid=12699842805491111064,Clínica Santa Maria,(83) 3333-3000,OPERATIONAL
30678716,Master Ouro,Clinicas,4.8,18,http://www.oncologiadevita.com.br/,https://maps.google.com/?cid=1781021563426992858,Centro Oncológico Devita,(15) 3388-5056,OPERATIONAL
30678718,Master Ouro,Clinicas,3.8,40,https://oftalmovilas.com.br/,https://maps.google.com/?cid=4971975946689564589,Oftalmovilas Clínica de Olhos,(71) 3289-0066,OPERATIONAL
30678721,Master Ouro,Diagnósticos,1.4,9,,https://maps.google.com/?cid=17538022923103902646,Vitória Apart Imagem,(27) 3348-5624,OPERATIONAL
30678722,Master Ouro,Clinicas,2.8,19,http://clinicaskopia.com.br/,https://maps.google.com/?cid=2004106406992981553,Skopia Endoscopia e Cirurgia,(27) 3024-3925,OPERATIONAL
30678723,Master Ouro,Clinicas,3.8,138,http://granjear.com.br/,https://maps.google.com/?cid=6415588223442556631,Clínica Granjear,(11) 4777-0885,OPERATIONAL
30678724,Master Ouro,Clinicas,4.7,21,,https://maps.google.com/?cid=4852653737217470411,Tórax,(21) 2667-4085,OPERATIONAL
30678734,Master Ouro,Clinicas,2.4,140,,https://maps.google.com/?cid=3579618077250707291,Clínica Biovida,(61) 3363-3135,OPERATIONAL
30678742,Master Ouro,Clinicas,1.7,3,,https://maps.google.com/?cid=3258115723092304935,Douglas Bernardi,(11) 2855-2428,OPERATIONAL
30678744,Master Ouro,Clinicas,3.0,58,http://ortoclinsorocaba.com.br/,https://maps.google.com/?cid=4232191878064898105,Ortoclin,(15) 3212-8525,OPERATIONAL
30678745,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=10820078991263897675,Clínica Médica Waknin Ortopedia e Traumatologia - Especialização em Dor,(11) 2729-3007,OPERATIONAL
30678755,Master Ouro,Clinicas,4.0,4,http://www.clinicadeolhosrio.com.br/,https://maps.google.com/?cid=2391811021650680341,Clínica de Olhos Rio,(21) 2492-3435,OPERATIONAL
30678757,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=9170424999977133304,Clínica Médica Vascular e Endovascular em Moema / Indianópolis,(11) 3459-1288,OPERATIONAL
30678761,Master Ouro,Clinicas,4.0,34,https://www.doctoralia.com.br/karin-hackel/cirurgiao-do-aparelho-digestivo-cirurgiao-geral/sorocaba?utm_source=google&utm_medium=gmb&utm_campaign=69549,https://maps.google.com/?cid=13410577461514872030,Dra. Karin Hackel,(15) 3019-2100,OPERATIONAL
30678764,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=15741044354574997651,Erika Kaltenecker Endocrinologista,(21) 2294-7776,OPERATIONAL
30678765,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=15260881220618485382,Paz Ribeiro Consultório Médico Oftalmológico,(21) 2594-6328,OPERATIONAL
30678766,Master Ouro,Clinicas,4.0,140,https://individuale.med.br/,https://maps.google.com/?cid=13362780213152349770,Clínica Individuale,(11) 5052-9270,OPERATIONAL
30678770,Master Ouro,Clinicas,3.3,76,http://www.unitorax.com/,https://maps.google.com/?cid=7093486569622223630,Unitórax,(84) 4042-2030,OPERATIONAL
30678780,Master Ouro,Clinicas,3.7,33,,https://maps.google.com/?cid=4763991134525730930,Clínica Essência,(11) 2281-7579,OPERATIONAL
30678781,Master Ouro,Clinicas,3.9,18,http://dermamed.com.br/,https://maps.google.com/?cid=4395591834493261991,Dermamed,(11) 3654-1280,OPERATIONAL
30678783,Master Ouro,Clinicas,3.1,52,http://www.clinicadosonorj.com.br/,https://maps.google.com/?cid=4537389628278775070,Clínica do Sono | Copacabana,(21) 2523-4708,OPERATIONAL
30678785,Master Ouro,Clinicas,5.0,6,http://www.fisiomaxsaude.com.br/,https://maps.google.com/?cid=1797788364064185104,Fisiomax,(21) 3023-8832,OPERATIONAL
30678786,Master Ouro,Clinicas,5.0,28,https://instagram.com/clinicazeluzz?igshid=YmMyMTA2M2Y=,https://maps.google.com/?cid=9871378958773706716,Zeluzz - Clínica de olhos (antiga Kronus),(21) 2143-3339,OPERATIONAL
30678787,Master Ouro,Clinicas,4.0,100,https://www.facebook.com/ClinicaOrtopedicaJoari/,https://maps.google.com/?cid=16784812433878711728,Clínica Ortopédica Joari,(21) 3198-1398,OPERATIONAL
30678795,Master Ouro,Clinicas,4.5,30,http://www.clinicaoftalmo.com.br,https://maps.google.com/?cid=17730036851463239423,IN Sight Oftalmologia,(11) 3160-1800,OPERATIONAL
30678796,Master Ouro,Clinicas,5.0,6,,https://maps.google.com/?cid=2464245639604617521,Alpha Training,(11) 93462-0220,CLOSED_TEMPORARILY
30678798,Master Ouro,Clinicas,5.0,4,,https://maps.google.com/?cid=9056069345997689456,Clínica Fichman Dermatologista / Dra Vivian Fichman,(21) 3072-1092,OPERATIONAL
30678805,Master Ouro,Clinicas,3.9,72,https://intercorsaude.com.br/,https://maps.google.com/?cid=5315959325468968003,Intercor,(22) 2736-9950,OPERATIONAL
30678807,Master Ouro,Clinicas,3.0,80,http://www.kardios.com.br/,https://maps.google.com/?cid=12375022269056625499,Clínica Kardios - Clínica Geral e Cardiologia,(11) 5071-2840,OPERATIONAL
30678809,Master Ouro,Hospitais,3.0,154,http://www.clinicasaojose.com.br/,https://maps.google.com/?cid=11314061653530303725,Clínica São José,(51) 3320-6620,OPERATIONAL
30678814,Master Ouro,Clinicas,1.0,1,,https://maps.google.com/?cid=17494909521898407542,Maria Cristina Correa Mancini,(11) 3672-5896,OPERATIONAL
30678818,Master Ouro,Clinicas,2.3,211,http://neurocentro.com/,https://maps.google.com/?cid=12274083400391266539,Dra Maria Cristina Paraíso,(86) 3217-1111,OPERATIONAL
30678820,Master Ouro,Clinicas,4.3,12,http://clinicadeveias.com.br/,https://maps.google.com/?cid=14204981704449359261,Clínica de Veias - Angiologia e Cirurgia Vascular,(61) 3202-4332,OPERATIONAL
30678823,Master Ouro,Clinicas,3.8,10,http://www.lapsoneuroclinica.com.br/,https://maps.google.com/?cid=7702337135598755071,Lapso Neuroclínica,(21) 2284-2829,OPERATIONAL
30678828,Master Ouro,Clinicas,5.0,6,,https://maps.google.com/?cid=1805538364844437606,CEO Itinga,(71) 3252-7638,OPERATIONAL
30678830,Master Ouro,Clinicas,4.5,20,https://www.davita.com.br/tratamento-renal,https://maps.google.com/?cid=5226643618309667944,DaVita João Pessoa Tratamento Renal - Diálise - PB,(83) 3244-8829,OPERATIONAL
30678832,Master Ouro,Clinicas,4.6,29,http://www.institutojorgereina.com.br/,https://maps.google.com/?cid=17033915724696356949,Instituto Jorge Reina,(11) 3032-6024,OPERATIONAL
30678833,Master Ouro,Clinicas,3.7,16,,https://maps.google.com/?cid=2688380409427414779,Clifeliz Serviços Médicos e Odontológicos,(71) 3289-0652,OPERATIONAL
30678834,Master Ouro,Clinicas,4.3,3,http://www.sanitypsicologia.com.br/,https://maps.google.com/?cid=14291436515398346996,Sanity Psicologia,(61) 3965-8448,OPERATIONAL
30678841,Master Ouro,Diagnósticos,3.2,25,http://www.imagemmedclinica.com.br/,https://maps.google.com/?cid=81312286099466228,Clínica Imagemmed,(71) 3026-8001,OPERATIONAL
30678843,Master Ouro,Hospitais,,0,http://institutodeoncologia.med.br/,https://maps.google.com/?cid=16227463826317087697,Instituto de Medicina e Saúde,(71) 3379-3723,OPERATIONAL
30678855,Master Ouro,Clinicas,3.8,51,https://www.facebook.com/pages/Cl%C3%ADnica-L%C3%A1-Vie/236864639774220,https://maps.google.com/?cid=1923985209283139616,La Vie,(48) 3334-8800,OPERATIONAL
30678856,Master Ouro,Clinicas,4.1,101,http://www.clinicatojar.com.br/,https://maps.google.com/?cid=17656241839354497933,Clínica Tojar,(11) 4805-2700,OPERATIONAL
30678860,Master Ouro,Hospitais,4.0,141,http://www.saopietro.com.br/,https://maps.google.com/?cid=13083978710444778095,São Pietro Prime Day Hospital,(51) 3371-6200,OPERATIONAL
30678863,Master Ouro,Clinicas,3.0,1,,https://maps.google.com/?cid=9277121062670425699,Centro de Saúde Ocular de Barra do Piraí,(24) 2443-3147,OPERATIONAL
30678869,Master Ouro,Clinicas,4.9,8,http://www.itegui.com.br/,https://maps.google.com/?cid=16161733787829523082,Itegui - Instituto de Estudos e Terapia Integrada - 20 anos em qualidade,(11) 93000-0794,OPERATIONAL
30678874,Master Ouro,Clinicas,1.0,1,http://apoiopsique.com.br/,https://maps.google.com/?cid=12768901723205792295,Psiquê Psicologia Geral,,OPERATIONAL
30678875,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=10152485285644484285,Clinica sort,,OPERATIONAL
30678877,Master Ouro,Clinicas,4.1,24,http://www.clinad.com.br/,https://maps.google.com/?cid=16906545190821628779,CLINAD - Diagnóstico e tratamento especializados.,(22) 2645-2316,OPERATIONAL
30678886,Master Ouro,Clinicas,,0,http://unimed.coop.br/bh,https://maps.google.com/?cid=14447804975932987471,Núcleo de Atenção à Saúde BH,(31) 4020-4020,OPERATIONAL
30678887,Master Ouro,Clinicas,2.8,4,https://clinicaortolink.negocio.site/?utm_source=gmb&utm_medium=referral,https://maps.google.com/?cid=17073040239340495777,Clínica Ortolink - Ortopedia e Traumatologia,(22) 2724-2314,OPERATIONAL
30678891,Master Ouro,Clinicas,3.6,25,http://www.clinicacreta.com.br/,https://maps.google.com/?cid=8228778484494859244,Creta Centro Avançado de Infusão,(11) 3078-4370,OPERATIONAL
30678898,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=4970906827970447642,Cátia Pontes psicologia,(21) 3287-5767,OPERATIONAL
30678899,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=4734806479583755612,Clinica De Fisioterapia Dra.Nadia De Marco Sandrin,(49) 3323-5550,OPERATIONAL
30678904,Master Ouro,Clinicas,4.2,5,,https://maps.google.com/?cid=14868398521343085500,Dr. Emílio Fontoura,5082-3059,OPERATIONAL
30678907,Master Ouro,Clinicas,5.0,1,,https://maps.google.com/?cid=8078388960435006874,Vitale Consultórios Integrados,(41) 3022-1107,OPERATIONAL
30678909,Master Ouro,Clinicas,,0,,https://maps.google.com/?cid=16938689613910476742,Unioft Oftalmologia,,OPERATIONAL
30678910,Master Ouro,Clinicas,3.8,29,,https://maps.google.com/?cid=5223814777173983390,Doutora Maria Leni Medeiros,(83) 3239-1368,OPERATIONAL
30678920,Master Ouro,Clinicas,4.5,1460,https://clinicabonifacio.com.br/,https://maps.google.com/?cid=5713661593998496206,Clínica Bonifácio,(61) 3389-6518,OPERATIONAL
30678924,Master Ouro,Clinicas,4.8,20,,https://maps.google.com/?cid=2893650007651114615,Fisioterapia Força | Clinica de Fisioterapia no Gama,(61) 3556-1149,OPERATIONAL
