contract,category
30679617,Consultório Médico/Clínica
30679618,Consultório Médico/Clínica
30679619,Consultório Médico/Clínica
30679620,Consultório Médico/Clínica
30679620,Serviço De Terapia
30679629,Consultório Médico/Clínica
30679629,Serviço De Terapia
30679631,Serviço De Terapia
30679633,Consultório Médico/Clínica
30679634,Consultório Médico/Clínica
30679634,Serviço De Diagnóstico
30679638,Consultório Médico/Clínica
30679641,Consultório Médico/Clínica
30679641,Serviço De Terapia
30679644,Consultório Médico/Clínica
30679644,Serviço De Terapia
30679647,Consultório Médico/Clínica
30679647,Serviço De Diagnóstico
30679647,Serviço De Terapia
30679648,Consultório Médico/Clínica
30679653,Consultório Médico/Clínica
30679653,Serviço De Diagnóstico
30679653,Serviço De Terapia
30679655,Consultório Médico/Clínica
30679658,Consultório Médico/Clínica
30679658,Serviço De Diagnóstico
30679661,Consultório Médico/Clínica
30679662,Consultório Médico/Clínica
30679663,Consultório Médico/Clínica
30679664,Consultório Médico/Clínica
30679665,Consultório Médico/Clínica
30679665,Serviço De Terapia
30679674,Serviço De Diagnóstico
30679676,Consultório Médico/Clínica
30679676,Serviço De Diagnóstico
30679678,Consultório Médico/Clínica
30679678,Serviço De Diagnóstico
30679678,Serviço De Terapia
30679680,Consultório Médico/Clínica
30679680,Serviço De Terapia
30679683,Serviço De Terapia
30679684,Consultório Médico/Clínica
30679684,Serviço De Terapia
30679685,Serviço De Diagnóstico
30679688,Consultório Médico/Clínica
30679692,Consultório Médico/Clínica
30679696,Consultório Médico/Clínica
30679696,Serviço De Diagnóstico
30679696,Serviço De Terapia
30679699,Consultório Médico/Clínica
30679704,Consultório Médico/Clínica
30679708,Consultório Médico/Clínica
30679711,Consultório Médico/Clínica
30679712,Consultório Médico/Clínica
30679712,Serviço De Diagnóstico
30679712,Serviço De Terapia
30679715,Consultório Médico/Clínica
30679715,Serviço De Diagnóstico
30679715,Serviço De Terapia
30679717,Consultório Médico/Clínica
30679719,Consultório Médico/Clínica
30679719,Serviço De Terapia
30679721,Consultório Médico/Clínica
30679722,Consultório Médico/Clínica
30679723,Consultório Médico/Clínica
30679723,Serviço De Diagnóstico
30679724,Consultório Médico/Clínica
30679724,Serviço De Terapia
30679725,Serviço De Terapia
30679727,Consultório Médico/Clínica
30679728,Serviço De Terapia
30679729,Consultório Médico/Clínica
30679729,Serviço De Terapia
30679732,Consultório Médico/Clínica
30679733,Consultório Médico/Clínica
30679733,Serviço De Terapia
30679736,Consultório Médico/Clínica
30679737,Consultório Médico/Clínica
30679738,Consultório Médico/Clínica
30679741,Consultório Médico/Clínica
30679742,Consultório Médico/Clínica
30679744,Consultório Médico/Clínica
30679745,Consultório Médico/Clínica
30679745,Serviço De Diagnóstico
30679747,Consultório Médico/Clínica
30679748,Consultório Médico/Clínica
30679751,Consultório Médico/Clínica
30679751,Serviço De Diagnóstico
30679757,Consultório Médico/Clínica
30679758,Consultório Médico/Clínica
30679758,Serviço De Diagnóstico
30679758,Serviço De Terapia
30679759,Consultório Médico/Clínica
30679763,Consultório Médico/Clínica
30679764,Consultório Médico/Clínica
30679765,Serviço De Terapia
30679768,Consultório Médico/Clínica
30679768,Serviço De Terapia
30679770,Consultório Médico/Clínica
30679771,Consultório Médico/Clínica
30679771,Serviço De Diagnóstico
30679771,Serviço De Terapia
30679772,Consultório Médico/Clínica
30679772,Serviço De Diagnóstico
30679773,Consultório Médico/Clínica
30679775,Serviço De Terapia
30679777,Consultório Médico/Clínica
30679779,Consultório Médico/Clínica
30679779,Serviço De Diagnóstico
30679786,Consultório Médico/Clínica
30679790,Consultório Médico/Clínica
30679790,Serviço De Terapia
30679792,Consultório Médico/Clínica
30679792,Serviço De Terapia
30679793,Consultório Médico/Clínica
30679794,Consultório Médico/Clínica
30679795,Consultório Médico/Clínica
30679796,Consultório Médico/Clínica
30679796,Serviço De Diagnóstico
30679797,Consultório Médico/Clínica
30679798,Consultório Médico/Clínica
30679798,Serviço De Diagnóstico
30679801,Consultório Médico/Clínica
30679801,Serviço De Terapia
30679803,Consultório Médico/Clínica
30679805,Consultório Médico/Clínica
30679811,Serviço De Terapia
30679812,Consultório Médico/Clínica
30679814,Consultório Médico/Clínica
30679815,Serviço De Terapia
30679826,Consultório Médico/Clínica
30679826,Serviço De Terapia
30679827,Consultório Médico/Clínica
30679829,Consultório Médico/Clínica
30679830,Consultório Médico/Clínica
30679832,Serviço De Diagnóstico
30679833,Consultório Médico/Clínica
30679834,Consultório Médico/Clínica
30679834,Hospital
30679834,Pronto-Socorro
30679834,Serviço De Diagnóstico
30679834,Serviço De Terapia
30679835,Consultório Médico/Clínica
30679835,Serviço De Terapia
30679837,Serviço De Terapia
30679841,Serviço De Terapia
30679843,Consultório Médico/Clínica
30679843,Serviço De Diagnóstico
30679852,Serviço De Terapia
30679854,Consultório Médico/Clínica
30679855,Consultório Médico/Clínica
30679855,Serviço De Terapia
30679856,Consultório Médico/Clínica
30679856,Serviço De Terapia
30679857,Serviço De Terapia
30679858,Consultório Médico/Clínica
30679858,Serviço De Terapia
30679859,Consultório Médico/Clínica
30679859,Serviço De Diagnóstico
30679860,Consultório Médico/Clínica
30679862,Consultório Médico/Clínica
30679863,Consultório Médico/Clínica
30679865,Consultório Médico/Clínica
30679870,Consultório Médico/Clínica
30679871,Consultório Médico/Clínica
30679875,Consultório Médico/Clínica
30679876,Consultório Médico/Clínica
30679876,Serviço De Terapia
30679877,Consultório Médico/Clínica
30679877,Serviço De Terapia
30679878,Consultório Médico/Clínica
30679878,Serviço De Terapia
30679880,Consultório Médico/Clínica
30679880,Serviço De Diagnóstico
30679880,Serviço De Terapia
30679883,Consultório Médico/Clínica
30679883,Serviço De Terapia
30679885,Consultório Médico/Clínica
30679885,Serviço De Diagnóstico
30679885,Serviço De Terapia
30679886,Consultório Médico/Clínica
30679886,Serviço De Terapia
30679890,Consultório Médico/Clínica
30679890,Serviço De Diagnóstico
30679890,Serviço De Terapia
30679894,Consultório Médico/Clínica
30679894,Serviço De Diagnóstico
30679894,Serviço De Terapia
30679895,Consultório Médico/Clínica
30679896,Consultório Médico/Clínica
30679897,Consultório Médico/Clínica
30679899,Consultório Médico/Clínica
30679899,Serviço De Diagnóstico
30679899,Serviço De Terapia
30679900,Consultório Médico/Clínica
30679900,Serviço De Diagnóstico
30679900,Serviço De Terapia
30679901,Consultório Médico/Clínica
30679903,Consultório Médico/Clínica
30679904,Consultório Médico/Clínica
30679904,Serviço De Diagnóstico
30679904,Serviço De Terapia
30679905,Serviço De Diagnóstico
30679906,Consultório Médico/Clínica
30679907,Consultório Médico/Clínica
30679909,Consultório Médico/Clínica
30679909,Serviço De Diagnóstico
30679912,Consultório Médico/Clínica
30679913,Consultório Médico/Clínica
30679913,Serviço De Diagnóstico
30679915,Consultório Médico/Clínica
30679915,Serviço De Diagnóstico
30679915,Serviço De Terapia
30679916,Consultório Médico/Clínica
30679917,Serviço De Terapia
30679918,Consultório Médico/Clínica
30679918,Serviço De Diagnóstico
30679922,Serviço De Terapia
30679925,Consultório Médico/Clínica
30679926,Serviço De Terapia
30679927,Consultório Médico/Clínica
30679927,Serviço De Diagnóstico
30679927,Serviço De Terapia
30679932,Consultório Médico/Clínica
30679932,Pronto-Socorro
30679932,Serviço De Diagnóstico
30679932,Serviço De Terapia
30679937,Consultório Médico/Clínica
30679942,Consultório Médico/Clínica
30679943,Consultório Médico/Clínica
30679943,Serviço De Diagnóstico
30679943,Serviço De Terapia
30679947,Consultório Médico/Clínica
30679949,Consultório Médico/Clínica
30679949,Serviço De Diagnóstico
30679949,Serviço De Terapia
30679951,Consultório Médico/Clínica
30679951,Serviço De Diagnóstico
30679951,Serviço De Terapia
30679954,Consultório Médico/Clínica
30679956,Consultório Médico/Clínica
30679956,Serviço De Diagnóstico
30679956,Serviço De Terapia
30679960,Serviço De Terapia
30679961,Consultório Médico/Clínica
30679964,Consultório Médico/Clínica
30679966,Serviço De Terapia
30679967,Serviço De Terapia
30679968,Serviço De Terapia
30679970,Serviço De Terapia
30679975,Consultório Médico/Clínica
30679978,Serviço De Terapia
30679981,Consultório Médico/Clínica
30679981,Serviço De Terapia
30679984,Consultório Médico/Clínica
30679984,Serviço De Terapia
30679987,Consultório Médico/Clínica
30679987,Serviço De Terapia
30679995,Consultório Médico/Clínica
30679995,Serviço De Diagnóstico
30679996,Consultório Médico/Clínica
30679999,Consultório Médico/Clínica
30679999,Serviço De Terapia
30680001,Consultório Médico/Clínica
30680001,Serviço De Terapia
30680002,Consultório Médico/Clínica
30680002,Serviço De Diagnóstico
30680002,Serviço De Terapia
30680004,Consultório Médico/Clínica
30680004,Serviço De Diagnóstico
30680004,Serviço De Terapia
30680012,Consultório Médico/Clínica
30680012,Serviço De Diagnóstico
30680012,Serviço De Terapia
30680015,Serviço De Terapia
30680017,Consultório Médico/Clínica
30680017,Serviço De Terapia
30680019,Consultório Médico/Clínica
30680024,Serviço De Terapia
30680025,Consultório Médico/Clínica
30680025,Serviço De Diagnóstico
30680025,Serviço De Terapia
30680026,Serviço De Diagnóstico
30680027,Consultório Médico/Clínica
30680027,Serviço De Diagnóstico
30680028,Consultório Médico/Clínica
30680028,Serviço De Terapia
30680030,Serviço De Diagnóstico
30680030,Serviço De Terapia
30680031,Serviço De Terapia
30680032,Serviço De Terapia
30680034,Consultório Médico/Clínica
30680034,Serviço De Diagnóstico
30680034,Serviço De Terapia
30680035,Serviço De Terapia
30680037,Serviço De Terapia
30680038,Serviço De Terapia
30680040,Consultório Médico/Clínica
30680041,Consultório Médico/Clínica
30680042,Serviço De Terapia
30680043,Serviço De Diagnóstico
30680047,Consultório Médico/Clínica
30680047,Serviço De Diagnóstico
30680052,Serviço De Terapia
30680053,Consultório Médico/Clínica
30680057,Consultório Médico/Clínica
30680058,Consultório Médico/Clínica
30680058,Serviço De Diagnóstico
30680059,Consultório Médico/Clínica
30680059,Serviço De Terapia
30680060,Consultório Médico/Clínica
30680062,Consultório Médico/Clínica
30680063,Consultório Médico/Clínica
30680064,Consultório Médico/Clínica
30680064,Serviço De Diagnóstico
30680068,Consultório Médico/Clínica
30680068,Serviço De Diagnóstico
30680070,Serviço De Terapia
30680071,Serviço De Terapia
30680073,Serviço De Terapia
30680077,Consultório Médico/Clínica
30680078,Consultório Médico/Clínica
30680080,Serviço De Diagnóstico
30680082,Serviço De Terapia
30680084,Consultório Médico/Clínica
30680087,Consultório Médico/Clínica
30680087,Serviço De Terapia
30680091,Consultório Médico/Clínica
30680095,Consultório Médico/Clínica
30680098,Consultório Médico/Clínica
30680100,Consultório Médico/Clínica
30680100,Serviço De Diagnóstico
30680102,Consultório Médico/Clínica
30680103,Consultório Médico/Clínica
30680104,Consultório Médico/Clínica
30680111,Consultório Médico/Clínica
30680116,Consultório Médico/Clínica
30680116,Serviço De Terapia
30680118,Consultório Médico/Clínica
30680119,Consultório Médico/Clínica
30680119,Serviço De Terapia
30680120,Consultório Médico/Clínica
30680121,Consultório Médico/Clínica
30680121,Serviço De Terapia
30680122,Serviço De Terapia
30680123,Serviço De Terapia
30680125,Serviço De Terapia
30680126,Serviço De Terapia
30680131,Consultório Médico/Clínica
30680134,Consultório Médico/Clínica
30680135,Consultório Médico/Clínica
30680139,Consultório Médico/Clínica
30680139,Serviço De Terapia
30680146,Consultório Médico/Clínica
30680147,Serviço De Terapia
30680149,Consultório Médico/Clínica
30680151,Serviço De Terapia
30680152,Consultório Médico/Clínica
30680153,Consultório Médico/Clínica
30680155,Serviço De Terapia
30680156,Consultório Médico/Clínica
30680158,Serviço De Terapia
30680159,Consultório Médico/Clínica
30680159,Serviço De Diagnóstico
30680160,Consultório Médico/Clínica
30680161,Consultório Médico/Clínica
30680162,Consultório Médico/Clínica
30680162,Serviço De Diagnóstico
30680164,Serviço De Terapia
30680168,Consultório Médico/Clínica
30680173,Serviço De Terapia
30680174,Consultório Médico/Clínica
30680174,Serviço De Diagnóstico
30680175,Consultório Médico/Clínica
30680182,Consultório Médico/Clínica
30680182,Serviço De Diagnóstico
30680182,Serviço De Terapia
30680185,Consultório Médico/Clínica
30680193,Consultório Médico/Clínica
30680193,Serviço De Diagnóstico
30680195,Consultório Médico/Clínica
30680197,Consultório Médico/Clínica
30680197,Serviço De Diagnóstico
30680198,Consultório Médico/Clínica
30680199,Consultório Médico/Clínica
30680200,Consultório Médico/Clínica
30680202,Consultório Médico/Clínica
30680206,Consultório Médico/Clínica
30680210,Consultório Médico/Clínica
30680211,Serviço De Terapia
30680212,Consultório Médico/Clínica
30680212,Serviço De Diagnóstico
30680214,Consultório Médico/Clínica
30680215,Consultório Médico/Clínica
30680215,Serviço De Terapia
30680216,Consultório Médico/Clínica
30680216,Serviço De Terapia
30680218,Serviço De Diagnóstico
30680219,Consultório Médico/Clínica
30680219,Serviço De Diagnóstico
30680219,Serviço De Terapia
30680224,Consultório Médico/Clínica
30680227,Consultório Médico/Clínica
30680230,Consultório Médico/Clínica
30680231,Serviço De Terapia
30680243,Consultório Médico/Clínica
30680246,Serviço De Diagnóstico
